EOG093707RF	h1tg000002l	1071143	1084086
EOG093707RF	h1tg000060l	2140100	2152969
EOG093707VN	h1tg000053l	1946670	1957797
EOG093707VN	h1tg000041l	1243144	1254283
EOG093707VQ	h1tg000008l	1624971	1636322
EOG093707VQ	h1tg000019l	2632594	2643567
EOG093707VQ	h1tg000034l	15613	29990
EOG0937084T	h1tg000134l	102354	112590
EOG0937085E	h1tg000060l	1046903	1058540
EOG0937085E	h1tg000002l	1932103	1943376
EOG093708IM	h1tg000042l	3218722	3231474
EOG093708IM	h1tg000004l	2421395	2434157
EOG093708OP	h1tg000004l	5815974	5828361
EOG093708OP	h1tg000010l	1050192	1062919
EOG093708TP	h1tg000065l	628014	640454
EOG0937091Y	h1tg000044l	2749472	2763027
EOG0937091Y	h1tg000037l	164904	178380
EOG0937092W	h1tg000079l	2446591	2459534
EOG0937092W	h1tg000048l	2648356	2660473
EOG093709BZ	h1tg000010l	997818	1010423
EOG093709BZ	h1tg000004l	5867648	5880356
EOG093709HP	h1tg000041l	1876807	1887914
EOG093709HP	h1tg000053l	1352312	1363196
EOG093709JG	h1tg000012l	1670547	1681257
EOG093709JG	h1tg000010l	2865428	2875995
EOG093709JG	h1tg000087l	92064	102631
EOG09370A22	h1tg000041l	1982432	1994142
EOG09370A22	h1tg000053l	1242647	1254170
EOG09370ADO	h1tg000027l	603272	629847
EOG09370ADO	h1tg000092l	126796	151842
EOG09370ADO	h1tg000058l	1341488	1352799
EOG09370AI8	h1tg000002l	9207	20823
EOG09370AI8	h1tg000199l	54749	66365
EOG09370AI8	h1tg000301l	42707	54323
EOG09370AJP	h1tg000061l	460841	473275
EOG09370AJP	h1tg000031l	538958	551417
EOG09370ARO	h1tg000012l	2458186	2470662
EOG09370ARO	h1tg000020l	1133993	1146089
EOG09370AS9	h1tg000079l	1699350	1710344
EOG09370AS9	h1tg000048l	1832520	1843370
EOG09370AV1	h1tg000053l	1713840	1725292
EOG09370AV1	h1tg000041l	1491706	1503143
EOG09370AWB	h1tg000060l	2578948	2590625
EOG09370AWB	h1tg000002l	544207	555884
EOG09370B1L	h1tg000009l	1697657	1711355
EOG09370B1L	h1tg000046l	2043193	2056555
EOG09370B7D	h1tg000004l	3771605	3781850
EOG09370B7D	h1tg000010l	2737692	2747913
EOG09370BBR	h1tg000033l	761003	772350
EOG09370BGO	h1tg000041l	3090829	3103034
EOG09370BGO	h1tg000053l	282963	293142
EOG09370BJE	h1tg000046l	1068991	1079836
EOG09370BJE	h1tg000009l	729681	740514
EOG09370BQO	h1tg000044l	446907	457938
EOG09370BQO	h1tg000334l	728	11676
EOG09370BQO	h1tg000037l	2505062	2515907
EOG09370BYX	h1tg000048l	1977736	1988744
EOG09370C5A	h1tg000012l	1817188	1827483
EOG09370C5A	h1tg000020l	1723067	1733359
EOG0937017X	h1tg000009l	2020675	2039862
EOG0937017X	h1tg000026l	4026141	4040318
EOG0937017X	h1tg000028l	523098	542189
EOG09370CAN	h1tg000093l	0	10265
EOG09370CAN	h1tg000194l	670	15085
EOG09370CAN	h1tg000012l	281632	294028
EOG09370CAV	h1tg000029l	0	8820
EOG09370CAV	h1tg000047l	271718	284700
EOG09370CAV	h1tg000055l	253411	266507
EOG09370CF1	h1tg000008l	1525130	1535438
EOG09370CF1	h1tg000033l	1135263	1145571
EOG0937018Z	h1tg000046l	1251382	1265603
EOG0937018Z	h1tg000009l	904074	917498
EOG09370CIV	h1tg000058l	468711	479543
EOG09370CIV	h1tg000099l	617696	628528
EOG09370CIV	h1tg000026l	2381207	2391668
EOG09370CK6	h1tg000041l	444294	454491
EOG09370CK6	h1tg000032l	513108	523305
EOG09370CKL	h1tg000012l	186772	198402
EOG0937019B	h1tg000019l	1934604	1951305
EOG09370CRF	h1tg000005l	1420076	1431820
EOG09370CRF	h1tg000067l	1645856	1657700
EOG0937004M	h1tg000037l	2648839	2681268
EOG0937004M	h1tg000044l	300914	333620
EOG09370CTU	h1tg000092l	129133	141492
EOG09370CTU	h1tg000027l	615338	627674
EOG09370CZ0	h1tg000027l	2065962	2077322
EOG09370CZT	h1tg000006l	119280	129480
EOG09370D13	h1tg000076l	1055190	1067085
EOG09370D13	h1tg000023l	4771660	4783415
EOG09370DO5	h1tg000008l	1188616	1199115
EOG09370DO5	h1tg000040l	952947	963426
EOG09370DP4	h1tg000067l	2269157	2280616
EOG09370DP4	h1tg000005l	2223084	2234708
EOG09370DTG	h1tg000012l	3516927	3527297
EOG09370DTG	h1tg000020l	89993	100363
EOG09370DV4	h1tg000292l	37692	49558
EOG09370DV4	h1tg000220l	0	9602
EOG09370DV4	h1tg000210l	19082	30948
EOG09370DX4	h1tg000012l	356843	367592
EOG09370DX4	h1tg000194l	87773	98490
EOG09370DX4	h1tg000093l	82905	93622
EOG09370DXT	h1tg000060l	887842	898091
EOG09370DXT	h1tg000002l	2078524	2088752
EOG093701EE	h1tg000014l	820193	834605
EOG093701EE	h1tg000065l	261958	276078
EOG09370E0Y	h1tg000012l	1353827	1365332
EOG09370E0Y	h1tg000093l	1197424	1208897
EOG09370E36	h1tg000060l	2147092	2157274
EOG09370E36	h1tg000002l	1078303	1088485
EOG09370E4U	h1tg000060l	2545258	2556977
EOG09370E4U	h1tg000002l	573528	585121
EOG09370E4W	h1tg000046l	1715320	1726331
EOG09370E4W	h1tg000009l	1338438	1349338
EOG09370E8S	h1tg000027l	1662825	1673921
EOG09370EHZ	h1tg000019l	600168	611786
EOG09370EHZ	h1tg000015l	1028473	1040042
EOG09370EL3	h1tg000327l	17371	27805
EOG09370EL3	h1tg000002l	1004832	1015266
EOG09370EL3	h1tg000060l	2052026	2062315
EOG09370F3T	h1tg000020l	1316527	1326808
EOG09370F3T	h1tg000012l	2280800	2291086
EOG09370F47	h1tg000048l	1958420	1969637
EOG09370F47	h1tg000079l	1801695	1812914
EOG093701IQ	h1tg000019l	1611771	1625860
EOG093701IQ	h1tg000015l	2138555	2153607
EOG09370FKI	h1tg000009l	759663	770258
EOG09370FKI	h1tg000046l	1101517	1112108
EOG09370FLD	h1tg000026l	1351493	1363192
EOG09370FN1	h1tg000042l	2911036	2922805
EOG09370FN1	h1tg000004l	2131775	2145133
EOG09370FSS	h1tg000034l	333987	344217
EOG09370FVX	h1tg000079l	967932	981370
EOG09370FVX	h1tg000048l	1081376	1092727
EOG09370FWQ	h1tg000053l	1363425	1375097
EOG09370FWQ	h1tg000041l	1865745	1877066
EOG09370FXE	h1tg000077l	880274	890873
EOG09370FXE	h1tg000026l	2432975	2443574
EOG09370GC2	h1tg000053l	72637	82849
EOG09370GC2	h1tg000041l	3306602	3316814
EOG09370GEO	h1tg000053l	1110593	1121006
EOG09370GHM	h1tg000044l	234166	244477
EOG09370GHM	h1tg000037l	2737397	2747693
EOG09370GHM	h1tg000061l	726978	737217
EOG09370GHP	h1tg000042l	3092212	3102538
EOG09370GIK	h1tg000013l	340602	352443
EOG09370GIK	h1tg000034l	1210805	1222373
EOG09370GJ7	h1tg000004l	3052719	3065528
EOG09370GJ7	h1tg000044l	2340458	2359764
EOG09370GJ7	h1tg000037l	720441	732524
EOG09370H3E	h1tg000002l	479811	490099
EOG09370H3E	h1tg000291l	0	5606
EOG09370H68	h1tg000014l	857275	867430
EOG09370H68	h1tg000065l	295782	305937
EOG09370HBN	h1tg000009l	989647	1000679
EOG09370HBN	h1tg000046l	1349235	1360001
EOG09370HD7	h1tg000060l	2098246	2125411
EOG09370HD7	h1tg000002l	1045830	1056578
EOG09370HKV	h1tg000011l	22879	38624
EOG09370HKV	h1tg000016l	133587	145570
EOG09370HKV	h1tg000076l	226160	237935
EOG093701S0	h1tg000011l	147142	160468
EOG093701S0	h1tg000016l	15185	28453
EOG09370HVI	h1tg000053l	84936	95476
EOG09370HVI	h1tg000041l	3299398	3309796
EOG093701SQ	h1tg000189l	31525	46158
EOG093701SQ	h1tg000136l	87047	101680
EOG093701SQ	h1tg000006l	272996	287799
EOG09370I3J	h1tg000042l	2238245	2248517
EOG09370I7R	h1tg000005l	1940477	1952177
EOG09370I7R	h1tg000067l	2015750	2027417
EOG09370IF5	h1tg000009l	717311	728770
EOG09370IF5	h1tg000046l	1056258	1067719
EOG09370IH5	h1tg000009l	1320293	1330676
EOG09370IH5	h1tg000046l	1696154	1706399
EOG09370IMU	h1tg000049l	251042	261131
EOG09370IMU	h1tg000013l	998	21211
EOG09370IMU	h1tg000026l	1072079	1082168
EOG093701V7	h1tg000002l	216681	233053
EOG09370IUA	h1tg000014l	858734	869758
EOG09370IUA	h1tg000065l	297341	308299
EOG09370J9L	h1tg000067l	1823727	1845429
EOG09370JIK	h1tg000203l	73946	84759
EOG09370JIK	h1tg000047l	8748	19565
EOG09370JZ3	h1tg000044l	2559445	2570780
EOG09370JZ3	h1tg000037l	354380	365602
EOG09370JZ3	h1tg000004l	2749871	2761093
EOG09370K15	h1tg000046l	902045	912248
EOG09370K15	h1tg000009l	563026	573305
EOG09370K1R	h1tg000053l	1996730	2007940
EOG09370K1R	h1tg000041l	1187264	1198499
EOG09370KD4	h1tg000048l	1016818	1027944
EOG09370KD4	h1tg000079l	874937	886112
EOG09370KGV	h1tg000004l	3923663	3934695
EOG09370KGV	h1tg000010l	2588738	2599629
EOG09370KJ3	h1tg000039l	37545	48213
EOG09370KJ3	h1tg000006l	1889068	1899458
EOG09370KWF	h1tg000048l	2107824	2118243
EOG09370KWF	h1tg000079l	1930646	1941064
EOG09370KYZ	h1tg000015l	2333118	2344506
EOG09370KYZ	h1tg000019l	1699903	1711193
EOG09370L23	h1tg000079l	2219340	2230012
EOG09370L23	h1tg000048l	2382313	2392886
EOG09370LFI	h1tg000079l	2216486	2227351
EOG09370LFI	h1tg000048l	2379340	2390203
EOG09370LGH	h1tg000079l	3085286	3099594
EOG09370LGH	h1tg000048l	3407030	3419059
EOG09370LMP	h1tg000027l	1280794	1292613
EOG09370LMP	h1tg000058l	996269	1008027
EOG09370LQ2	h1tg000026l	35558	45644
EOG09370LQ2	h1tg000049l	1309294	1319380
EOG09370LYY	h1tg000093l	173823	184672
EOG09370LYY	h1tg000012l	448970	459841
EOG09370M9E	h1tg000014l	1090965	1102775
EOG09370M9E	h1tg000065l	528991	540705
EOG09370MAO	h1tg000021l	2202468	2214056
EOG09370MAO	h1tg000088l	1510742	1522235
EOG09370082	h1tg000067l	2231780	2255336
EOG09370082	h1tg000005l	2183264	2206027
EOG09370MDU	h1tg000020l	1327919	1338464
EOG09370MDU	h1tg000012l	2268301	2278642
EOG09370MHI	h1tg000009l	1914255	1925031
EOG09370MHI	h1tg000028l	422286	433064
EOG09370MMK	h1tg000019l	1967405	1978952
EOG0937029K	h1tg000009l	2414177	2424782
EOG0937029K	h1tg000028l	890504	901121
EOG09370MQ0	h1tg000041l	279364	290586
EOG09370MQ0	h1tg000032l	312309	323605
EOG09370MZ4	h1tg000045l	1823815	1834720
EOG093702AT	h1tg000012l	785940	847667
EOG093702AT	h1tg000093l	564949	580458
EOG09370N7W	h1tg000012l	1769052	1780214
EOG09370N7W	h1tg000020l	1764869	1775999
EOG09370NBT	h1tg000041l	2130180	2141236
EOG09370NBT	h1tg000053l	1102836	1113906
EOG09370NBW	h1tg000099l	94375	104854
EOG09370NHX	h1tg000087l	93882	104175
EOG09370NHX	h1tg000010l	2867246	2877539
EOG09370NIG	h1tg000093l	998216	1008485
EOG093702DP	h1tg000015l	2385156	2395383
EOG09370O06	h1tg000009l	1091516	1102273
EOG09370O06	h1tg000046l	1440731	1451489
EOG09370O51	h1tg000008l	1782240	1793003
EOG09370O51	h1tg000033l	871742	882510
EOG09370OFR	h1tg000064l	118757	129032
EOG09370OGU	h1tg000088l	1827627	1837701
EOG09370OGU	h1tg000021l	2516599	2526673
EOG09370OGW	h1tg000026l	116483	126650
EOG09370OHP	h1tg000005l	2489291	2500210
EOG09370OHP	h1tg000098l	225426	236374
EOG09370OLY	h1tg000019l	1419027	1429288
EOG09370OLY	h1tg000015l	1931397	1941659
EOG09370OO3	h1tg000077l	568405	578812
EOG09370OS5	h1tg000041l	3255998	3266303
EOG09370OUS	h1tg000067l	2249423	2261024
EOG09370OUS	h1tg000005l	2200501	2212091
EOG09370P2W	h1tg000035l	33315	43670
EOG09370P5Q	h1tg000009l	501339	511701
EOG09370P5Q	h1tg000046l	865433	875786
EOG09370P9T	h1tg000016l	368188	380811
EOG09370P9T	h1tg000076l	457464	469927
EOG09370PBD	h1tg000026l	482067	493577
EOG09370PBD	h1tg000049l	849266	861428
EOG09370PLC	h1tg000076l	267849	279341
EOG09370PLC	h1tg000016l	181139	192058
EOG09370PN3	h1tg000067l	277930	288524
EOG09370PYJ	h1tg000046l	1054996	1065605
EOG09370PYJ	h1tg000009l	716024	726635
EOG093702MJ	h1tg000012l	2358037	2368814
